2.180221794402772861e+00
2.447014275005362727e+00
2.529305675827594690e+00
2.425266800105187581e+00
2.668864780160920436e+00
2.770786405328562463e+00
2.824798414532680546e+00
2.977116537717670930e+00
3.114569808634837678e+00
3.197633162887336677e+00
3.046367408329363258e+00
2.990582338918279515e+00
3.216297558643893328e+00
3.379355798317746906e+00
3.520742077616738186e+00
3.738811055076829426e+00
4.024046512919227325e+00
4.357406154350120353e+00
4.693425057128297162e+00
4.757832540445712688e+00
4.784373601349820149e+00
4.625293826087945703e+00
4.462511147743061457e+00
4.440048185378482337e+00
4.419367502644251822e+00
